paper_id,doi,year,surname,keep_author_id,keep_name,drop_author_ids,drop_names,positions,crossref_same_surname,crossref_authors,title
88015,10.18060/23614,2020,jackson,148278,M. Sebrena Jackson,156029;75907,M. Sebrena Jackson | Jackson M.S.,1;1;1,1,4,Teaching practice skills to online msw students: The blended skills lab model
88015,10.18060/23614,2020,li,148281,Qingyi Li,156032,Qingyi Li,4;4,1,4,Teaching practice skills to online msw students: The blended skills lab model
88016,10.18060/23381,2020,casiano,149113,Abdel Casiano,156864;92234,Abdel Casiano | Casiano A.,3;3;3,1,4,"“Culture-Bearer, Culture-Sharer, Culture-Changer”: The Role of Faculty in Preventing Sexual Violence on Campus"
88016,10.18060/23381,2020,elias-lambert,149112,Nada Elias-Lambert,156863;75646,Nada Elias-Lambert | Elias-Lambert N.,2;2;2,1,4,"“Culture-Bearer, Culture-Sharer, Culture-Changer”: The Role of Faculty in Preventing Sexual Violence on Campus"
88016,10.18060/23381,2020,robinson,149111,Sarah R. Robinson,156862;92233,Sarah R. Robinson | Robinson S.R.,1;1;1,1,4,"“Culture-Bearer, Culture-Sharer, Culture-Changer”: The Role of Faculty in Preventing Sexual Violence on Campus"
88016,10.18060/23381,2020,ward,149114,Lauren Ward,156865;92235,Lauren Ward | Ward L.,4;4;4,1,4,"“Culture-Bearer, Culture-Sharer, Culture-Changer”: The Role of Faculty in Preventing Sexual Violence on Campus"
88017,10.18060/22928,2020,ashirifi,123709,Gifty Dede Ashirifi,148682;156433,Gifty Dede Ashirifi | Gifty Dede Ashirifi,3;3;3,1,4,Bullying prevention in schools: The need for a multiple stakeholder approach
88017,10.18060/22928,2020,brown,123708,James R. Brown,148681;156432,James R. Brown | James R. Brown,2;2;2,1,4,Bullying prevention in schools: The need for a multiple stakeholder approach
88017,10.18060/22928,2020,karikari,123707,Isaac Karikari,148680;156431,Isaac Karikari | Isaac Karikari,1;1;1,1,4,Bullying prevention in schools: The need for a multiple stakeholder approach
88017,10.18060/22928,2020,storms,123710,James Storms,148683;156434,James Storms | James Storms,4;4;4,1,4,Bullying prevention in schools: The need for a multiple stakeholder approach
88018,10.18060/23687,2020,alamdari,148465,Sara Makki Alamdari,156216;92236,Sara Makki Alamdari | Alamdari S.M.,1;1;1,1,1,Civic attitudes and engagement among middle Eastern and North African refugees and immigrants in the U.S.
88019,10.18060/23845,2020,clark,149174,Dessie Clark,156925,Dessie Clark,2;2,1,4,"Voluntary, survivor-centered advocacy in domestic violence agencies"
88019,10.18060/23845,2020,heffron,149175,Laurie Cook Heffron,156926,Laurie Cook Heffron,3;3,1,4,"Voluntary, survivor-centered advocacy in domestic violence agencies"
88019,10.18060/23845,2020,schrag,149124,Rachel Voth Schrag,156875,Rachel Voth Schrag,4;4,1,4,"Voluntary, survivor-centered advocacy in domestic violence agencies"
88019,10.18060/23845,2020,wood,148449,Leila Wood,156200;74808,Leila Wood | Wood L.,1;1;1,1,4,"Voluntary, survivor-centered advocacy in domestic violence agencies"
88023,10.18060/22970,2019,bonanno,148941,Rebecca Bonanno,156692;92239,Rebecca Bonanno | Bonanno R.,1;1;1,1,2,A matter of trust: Parents’ attitudes toward child mental health information sources
88023,10.18060/22970,2019,veselak,148942,Kristina Veselak,156693;92240,Kristina Veselak | Veselak K.,2;2;2,1,2,A matter of trust: Parents’ attitudes toward child mental health information sources
88024,10.18060/22579,2019,reeves,148896,Patricia M. Reeves,156647;92241,Patricia M. Reeves | Reeves P.M.,1;1;1,1,2,Dual Master of Social Work – Master of Public Health (MSW/MPH): Lessons Learned from Program Development and Implementat
88024,10.18060/22579,2019,ward,149042,Trina Colleen Salm Ward,156793,Trina Colleen Salm Ward,2;2,1,2,Dual Master of Social Work – Master of Public Health (MSW/MPH): Lessons Learned from Program Development and Implementat
88025,10.18060/22581,2019,hayes,148598,Crystal Hayes,156349,Crystal Hayes,3;3,1,4,Emerging Bicultural Views of Fatherhood: Perspectives of Puerto Rican Fathers
88025,10.18060/22581,2019,loomis,148597,Alysse Melville Loomis,156348;92243,Alysse Melville Loomis | Loomis A.M.,2;2;2,1,4,Emerging Bicultural Views of Fatherhood: Perspectives of Puerto Rican Fathers
88025,10.18060/22581,2019,mogro-wilson,148596,Cristina Mogro-Wilson,156347;83178,Cristina Mogro-Wilson | Mogro-Wilson C.,1;1;1,1,4,Emerging Bicultural Views of Fatherhood: Perspectives of Puerto Rican Fathers
88025,10.18060/22581,2019,rojas,148599,Reinaldo Rojas,156350,Reinaldo Rojas,4;4,1,4,Emerging Bicultural Views of Fatherhood: Perspectives of Puerto Rican Fathers
88027,10.18060/22629,2019,boys,148522,Stephanie K. Boys,156273;74382,Stephanie K. Boys | Boys S.,1;1;1,1,2,IVF and the Anti-Abortion Movement: Considerations for Advocacy Against Overturning Roe v. Wade
88027,10.18060/22629,2019,harris,148523,Evan M. Harris,156274;92244,Evan M. Harris | Harris E.M.,2;2;2,1,2,IVF and the Anti-Abortion Movement: Considerations for Advocacy Against Overturning Roe v. Wade
88028,10.18060/22647,2019,simmons,148537,Lamont D. Simmons,156288;77410,Lamont D. Simmons | Simmons L.,1;1;1,1,1,Sustaining Trajectories: Black Males Persisting in Undergraduate Social Work Education
88029,10.18060/22440,2019,hoffman,149081,Charity Hoffman,156832;92246,Charity Hoffman | Hoffman C.,3;3;4,1,4,The Global Reach of Social Work: Exploring Motivations and Participation in a Social Work MOOC
88029,10.18060/22440,2019,kwesele,149082,Change Kwesele,156833;92245,Change Kwesele | Kwesele C.,4;4;3,1,4,The Global Reach of Social Work: Exploring Motivations and Participation in a Social Work MOOC
88029,10.18060/22440,2019,richards-schuster,148909,Katie Richards-Schuster,156660;85895,Katie Richards-Schuster | Richards-Schuster K.,1;1;1,1,4,The Global Reach of Social Work: Exploring Motivations and Participation in a Social Work MOOC
88029,10.18060/22440,2019,ruffolo,149080,Mary Ruffolo,156831;88700,Mary Ruffolo | Ruffolo M.,2;2;2,1,4,The Global Reach of Social Work: Exploring Motivations and Participation in a Social Work MOOC
88030,10.18060/22428,2019,corbin,148345,Megan Corbin,156096;92248,Megan Corbin | Corbin M.,2;2;2,1,3,"Use of “Comment Bubbles” in a Writing-Intensive, Social and Economic Justice Course: A Novel Approach to Engage Students"
88030,10.18060/22428,2019,norka,148346,Alexander Norka,156097;92249,Alexander Norka | Norka A.,3;3;3,1,3,"Use of “Comment Bubbles” in a Writing-Intensive, Social and Economic Justice Course: A Novel Approach to Engage Students"
88030,10.18060/22428,2019,sanchez,148344,Ninive Sanchez,156095;92247,Ninive Sanchez | Sanchez N.,1;1;1,1,3,"Use of “Comment Bubbles” in a Writing-Intensive, Social and Economic Justice Course: A Novel Approach to Engage Students"
88031,10.18060/22539,2019,mills,148614,Abigail Adubea Mills,156365;76966,Abigail Adubea Mills | Mills A.A.,1;1;1,1,1,Inclusive Education for Children with Intellectual Disability (ID) in Ghana: Challenges and Implications for Social Work
88032,10.18060/22899,2019,gioia,149201,Deborah Gioia,156952;77850,Deborah Gioia | Gioia D.,2;2;2,1,2,Transformative Learning and Inclusion in a Global Social Work Course
88032,10.18060/22899,2019,pittman,149166,Joan Pittman,156917;92250,Joan Pittman | Pittman J.,1;1;1,1,2,Transformative Learning and Inclusion in a Global Social Work Course
88033,10.18060/23220,2019,mirick,148286,Rebecca G. Mirick,156037;75916,Rebecca G. Mirick | Mirick R.G.,1;1;1,1,2,Making it Work: Pregnant and Parenting Doctoral Students’ Attributions of Persistence
88033,10.18060/23220,2019,wladkowski,148288,Stephanie P. Wladkowski,156039;75917,Stephanie P. Wladkowski | Wladkowski S.P.,2;2;2,1,2,Making it Work: Pregnant and Parenting Doctoral Students’ Attributions of Persistence
88034,10.18060/22535,2019,kranke,148517,Derrick Kranke,156268;77417,Derrick Kranke | Kranke D.,1;1;1,1,1,Self-Change in Facilitating Empowerment: Applying a Narrative Perspective to Adolescents with a Mental Health Diagnosis
88035,10.18060/22526,2019,paradis,149102,Christiana Paradis,156853;92253,Christiana Paradis | Paradis C.,3;3;3,1,3,A Survey of the Mobile Phone-Based Interventions for Violence Prevention Among Women
88035,10.18060/22526,2019,shrivastava,149101,Aviral Shrivastava,156852;92252,Aviral Shrivastava | Shrivastava A.,2;2;2,1,3,A Survey of the Mobile Phone-Based Interventions for Violence Prevention Among Women
88035,10.18060/22526,2019,sinha,149100,Sunny Sinha,156851;92251,Sunny Sinha | Sinha S.,1;1;1,1,3,A Survey of the Mobile Phone-Based Interventions for Violence Prevention Among Women
88036,10.18060/22918,2019,brien,148509,Diane Beckerle O’Brien,156260,Diane Beckerle O’Brien,2;2,1,2,Knowledge That Changes Social Work Practice: An Exploration of its Sources and Content
88036,10.18060/22918,2019,sichling,148508,Florian Sichling,156259;92254,Florian Sichling | Sichling F.,1;1;1,1,2,Knowledge That Changes Social Work Practice: An Exploration of its Sources and Content
88037,10.18060/22957,2019,staudt,148663,Marlys Staudt,156414;87762,Marlys Staudt | Staudt M.,1;1;1,1,2,"Secondary Traumatic Stress, Burnout, and Compassion Satisfaction Among Child Advocacy Interdisciplinary Team Members"
88037,10.18060/22957,2019,williams-hayes,148664,Mona Williams-Hayes,156415;81953,Mona Williams-Hayes | Williams-Hayes M.M.,2;2;2,1,2,"Secondary Traumatic Stress, Burnout, and Compassion Satisfaction Among Child Advocacy Interdisciplinary Team Members"
88038,10.18060/22631,2019,eubank,149110,William Eubank,156861;92258,William Eubank | Eubank W.,3;3;3,1,3,Analyzing Social Policy from a Network Perspective
88038,10.18060/22631,2019,kolpakov,149109,Aleksey Kolpakov,156860;92257,Aleksey Kolpakov | Kolpakov A.,2;2;2,1,3,Analyzing Social Policy from a Network Perspective
88038,10.18060/22631,2019,manit,149108,Jill M. Manit,156859;92256,Jill M. Manit | Manit J.,1;1;1,1,3,Analyzing Social Policy from a Network Perspective
88039,10.18060/22605,2019,limb,148626,Gordon Earl Limb,156377;92259,Gordon Earl Limb | Limb G.E.,1;1;1,1,2,American Indian Fragile Families and the Marriage Initiative: A Replication Study
88039,10.18060/22605,2019,shafer,148627,Kevin Shafer,156378;92260,Kevin Shafer | Shafer K.,2;2;2,1,2,American Indian Fragile Families and the Marriage Initiative: A Replication Study
88041,10.18060/22613,2019,gardner,148472,Daniel Gardner,156223;81488,Daniel Gardner | Gardner D.S.,2;2;2,1,3,The LGBT Elder Americans Act: A Critical Analysis of Policy through Life Course and Equity Perspectives
88041,10.18060/22613,2019,giunta,148473,Nancy Giunta,156224;83982,Nancy Giunta | Giunta N.,3;3;3,1,3,The LGBT Elder Americans Act: A Critical Analysis of Policy through Life Course and Equity Perspectives
88041,10.18060/22613,2019,oswald,148471,Austin G. Oswald,156222;92262,Austin G. Oswald | Oswald A.G.,1;1;1,1,3,The LGBT Elder Americans Act: A Critical Analysis of Policy through Life Course and Equity Perspectives
88042,10.18060/22608,2019,maxwell,148460,December Maxwell,156211;92263,December Maxwell | Maxwell D.,1;1;1,1,2,Safety for American Indian Women: An Indigenous-Focused Policy Analysis of Violence Against Women Act-Title IX
88042,10.18060/22608,2019,robinson,148461,Sarah Robinson,156212;92233,Sarah Robinson | Robinson S.R.,2;2;2,1,2,Safety for American Indian Women: An Indigenous-Focused Policy Analysis of Violence Against Women Act-Title IX
88043,10.18060/23885,2019,murphy-nugen,149119,Amy B. Murphy-Nugen,156870;92264,Amy B. Murphy-Nugen | Murphy-Nugen A.B.,1;1;1,1,2,"Now is the Time: Promoting Social Change through Policy Research, Teaching, and Innovation"
88043,10.18060/23885,2019,rome,149120,Sunny Harris Rome,156871;92265,Sunny Harris Rome | Rome S.H.,2;2;2,1,2,"Now is the Time: Promoting Social Change through Policy Research, Teaching, and Innovation"
88044,10.18060/22576,2019,meehan,148762,Patrick Meehan,156513;92028,Patrick Meehan | Meehan P.,1;1;1,1,1,Political Primacy and MSW Students' Interest in Running for Office: What Difference Does it Make?
88045,10.18060/22622,2019,cooper-bolinskey,148455,Dianna Cooper-Bolinskey,156206;91984,Dianna Cooper-Bolinskey | Cooper-Bolinskey D.,1;1;1,1,1,An Emerging Theory to Guide Clinical Social Workers Seeking Change in Regulation of Clinical Social Work
88046,10.18060/22609,2019,bryan,149126,Janelle Bryan,156877,Janelle Bryan,2;2,1,3,"Clinical Social Workers, Gender, and Perceptions of Political Participation"
88046,10.18060/22609,2019,lane,149127,Shannon R. Lane,156878,Shannon R. Lane,3;3,1,3,"Clinical Social Workers, Gender, and Perceptions of Political Participation"
88046,10.18060/22609,2019,ostrander,149125,Jason A. Ostrander,156876;92029,Jason A. Ostrander | Ostrander J.,1;1;1,1,3,"Clinical Social Workers, Gender, and Perceptions of Political Participation"
88047,10.18060/22639,2019,erich,148238,"Stephen ""Arch"" Erich",155989;92268,"Stephen ""Arch"" Erich | Erich S."".",3;3;3,1,3,Revising McPhail’s Feminist Policy Analysis Framework: Updates for Use in Contemporary Social Policy Research
88047,10.18060/22639,2019,kanenberg,148236,Heather Kanenberg,155987;92266,Heather Kanenberg | Kanenberg H.,1;1;1,1,3,Revising McPhail’s Feminist Policy Analysis Framework: Updates for Use in Contemporary Social Policy Research
88047,10.18060/22639,2019,leal,148237,Roberta Leal,155988;92267,Roberta Leal | Leal R.L.,2;2;2,1,3,Revising McPhail’s Feminist Policy Analysis Framework: Updates for Use in Contemporary Social Policy Research
88048,10.18060/22614,2019,hill,148698,Katharine Hill,156449;92269,Katharine Hill | Hill K.,2;2;2,1,6,Creating a Culture of Voting in Direct and Generalist Practice: Training Field Instructors
88048,10.18060/22614,2019,hylton,148803,Mary E. Hylton,156554,Mary E. Hylton,6;6,1,6,Creating a Culture of Voting in Direct and Generalist Practice: Training Field Instructors
88048,10.18060/22614,2019,lane,148800,Shannon Lane,156551;74352,Shannon Lane | Lane S.,1;1;1,1,6,Creating a Culture of Voting in Direct and Generalist Practice: Training Field Instructors
88048,10.18060/22614,2019,ostrander,148401,Jason Ostrander,156152;92029,Jason Ostrander | Ostrander J.,3;3;3,1,6,Creating a Culture of Voting in Direct and Generalist Practice: Training Field Instructors
88048,10.18060/22614,2019,powers,148801,Jenna Powers,156552,Jenna Powers,4;4,1,6,Creating a Culture of Voting in Direct and Generalist Practice: Training Field Instructors
88048,10.18060/22614,2019,smith,148802,Tanya Rhodes Smith,156553,Tanya Rhodes Smith,5;5,1,6,Creating a Culture of Voting in Direct and Generalist Practice: Training Field Instructors
88049,10.18060/22603,2019,barretti,148747,Marietta Anne Barretti,156498;92270,Marietta Anne Barretti | Barretti M.A.,1;1;1,1,1,"Same Problem, Different Policies: A Framework for Examining Social Problem Constructions Over Time"
88050,10.18060/22611,2019,grossman,149141,Susan F. Grossman,156892;89034,Susan F. Grossman | Grossman S.,2;2;2,1,2,Sibling Violence: The Missing Piece in Family Violence Policy
88050,10.18060/22611,2019,perkins,149140,Nathan H. Perkins,156891;92271,Nathan H. Perkins | Perkins N.H.,1;1;1,1,2,Sibling Violence: The Missing Piece in Family Violence Policy
